1.0 0.0 0.5 0.0 0.5 
0.995 -0.09975 0.4950125 0.00497503125 0.49998753125 
0.98005 -0.19850250000000003 0.48024900125 0.019701621253125006 0.499950622503125 
0.9552995 -0.295269975 0.456298567350125 0.04359217906825032 0.4998907464183753 
0.920996005 -0.38908475025 0.42411682061298 0.07569347143855244 0.49981029205153243 
0.87748254995 -0.4790086779975 0.3849878127333771 0.11472465679845634 0.49971246953183346 
0.8251942694005 -0.564142518965025 0.3404727911257125 0.1591283908521018 0.4996011819778143 
0.7646540461569951 -0.6436349347428998 0.292347905152132 0.20713296461074843 0.4994808697628804 
0.6964672824519201 -0.7166910011733455 0.24253333776298136 0.2568229955814262 0.49935633334440754 
0.621315845922326 -0.7825801575920578 0.19301669019708778 0.306215851528405 0.4992325417254928 
0.5399512509335086 -0.8406435124348495 0.14577367669233038 0.35334075749940047 0.49911443419173085 
0.4531871434353561 -0.8903004321532927 0.10268929348754902 0.39631742974616985 0.49900672323371886 
0.36189116450285 -0.931054347550203 0.06548260747261443 0.4334310990460671 0.4989137065186815 
0.2669762739253155 -0.9624977194716112 0.03563816541952254 0.46320092999402623 0.49883909541354876 
0.16939162060852778 -0.9843161141983033 0.014346760566191706 0.4844391063352237 0.4987858669014154 
0.0701130510856548 -0.9962913477830124 0.0024579199662698196 0.4962982248336457 0.49875614479991554 
-0.029866648948074725 -0.9983036678898914 0.00044600835969376654 0.4983051066612053 0.4987511150208991 
-0.1295476824923235 -0.9903329513178716 0.008391301019565933 0.4903796772329829 0.49877097825254885 
-0.22793323921164904 -0.972458905232673 0.025976780768757413 0.4728381611831644 0.49881494195192183 
-0.3240394635388581 -0.9448602700951476 0.05250078696527547 0.4463804650021376 0.4988812519674131 
-0.4169052932306786 -0.9078130322566708 0.08690501176187905 0.41206225076752556 0.4989672625294046 
-0.5056020699901923 -0.8616876640956272 0.12781672658918367 0.37125281522728926 0.4990695418164729 
-0.589242826049804 -0.8069454192936274 0.1736035540255798 0.32558045485948406 0.49918400888506387 
-0.6669911538489177 -0.7441337202986913 0.22243859965635532 0.27686749684278544 0.49930609649914076 
-0.7380695701095422 -0.6738806841007683 0.2723733451608422 0.22705758820205973 0.49943093336290195 
-0.8017672906690714 -0.5968888410618376 0.3214153941934116 0.1781381442920718 0.4995535384854834 
-0.8574473383219098 -0.5139281096122885 0.3676079689976638 0.13206105092483023 0.499669019922494 
-0.904552912591529 -0.4258280970666166 0.40910798583890917 0.09066478412568793 0.4997727699645971 
-0.942612957735233 -0.3334698035502785 0.4442595940451821 0.055601054939930665 0.4998606489851128 
-0.9712468733015847 -0.23777681199843764 0.47166024444905225 0.02826890616207018 0.4999291506111224 
-0.9901683201349205 -0.1397060523266124 0.4902166510994052 0.00975889052834308 0.49997554162774827 
-0.9991880837669072 -0.04023823213152102 0.4991884133708919 0.0008095576625350854 0.499997971033427 
-0.9982159665612247 0.059631970384885574 0.49821755794888 0.0017779859459919351 0.49999554389487194 
-0.98726168968993 0.15890585319744333 0.4873428219647078 0.012625535090203704 0.4999683570549115 
-0.966434795921736 0.2565906774780266 0.4669981073841437 0.03291938788431634 0.4999174952684601 
-0.9359435541943246 0.35170959498382964 0.43799516831895235 0.06184981960184474 0.4998449879207971 
-0.8960928769249701 0.4433114165397944 0.40149122203783477 0.09826250601725954 0.4997537280550943 
-0.8472812708863657 0.5304801239303611 0.35894277599740754 0.14070458094258567 0.4996473569399932 
-0.7899968521388978 0.6123440300816243 0.31204751319468377 0.1874826055883026 0.49953011878298637 
-0.7248124648700409 0.6880844959320712 0.26267655461549216 0.23673013677104626 0.4994066913865384 
-0.6523799529524836 0.7569441168231975 0.21279980150714237 0.2864821979966252 0.4992819995037676 
-0.5734236415054015 0.8182342965460918 0.1644073363186576 0.33475368202213884 0.4991610183407964 
-0.4887330936432653 0.8713421333035252 0.11943001841105835 0.37961855663496913 0.4990485750460275 
-0.3991552148446964 0.9157365487279232 0.07966244276885787 0.41928671333806405 0.4989491561069219 
-0.3055857838976806 0.950973598665042 0.046691335660179974 0.4521753926789702 0.4988667283391502 
-0.20896049511168796 0.9767009126155105 0.021832244258660885 0.47697233635198555 0.4988045806106464 
-0.11024560137457846 0.9926612174398238 0.0060770463112212285 0.4926881463045566 0.49876519261577784 
-0.010428251623723184 0.998694910089739 5.4374215963842605e-5 0.4986957617195759 0.49875013593553974 
0.08949338064336934 0.9947416536387568 0.004004532589489497 0.49475547874198417 0.4987600113314737 
0.18852007910402818 0.9808409806513869 0.01776991011269452 0.48102451466258717 0.4987944247752817 
0.28566157677364673 0.9571318978575032 0.040801268222403035 0.45805073494815296 0.498852003170556 
0.37994645867552884 0.9238514960850445 0.07217965573003768 0.42675079340928745 0.49893044913932516 
0.47043187599065567 0.8813325793517353 0.11065307497404382 0.3883735577133914 0.4990266326874352 
0.5562129745458759 0.8300003368249087 0.15468643652658562 0.34445027956473095 0.4991367160913166 
0.6364319433556375 0.770368090929833 0.20252280926171667 0.29673349776143776 0.49925630702315443 
0.7102865927318426 0.703032164125459 0.2522535219073052 0.24712711189746314 0.4993806338047684 
0.7770383761807292 0.6286659156798303 0.30189431902879227 0.19761041676877977 0.49950473579757204 
0.8360197758678086 0.5480130080774034 0.34946453282103046 0.1501591285110221 0.49962366133205255 
0.8866409777962099 0.4618799703942024 0.3930661117537096 0.10666655352567465 0.49973266527938426 
0.9283957699466491 0.37112813300705944 0.43095935282741565 0.0688680455546528 0.49982739838206847 
